"actor","actorid","films","quality_class","is_active","current_year"
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)""}","bad",True,1999
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)""}","bad",False,2000
"Ingmar Bergman","nm0000005","{""(\""Cries & Whispers\"",30691,8.1,tt0069467)""}","star",False,1990
"Ingmar Bergman","nm0000005","{""(\""Cries & Whispers\"",30691,8.1,tt0069467)""}","star",False,1991
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)""}","bad",False,2001
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)""}","bad",False,2002
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)""}","good",True,2003
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)""}","average",True,2004
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)""}","bad",True,2005
"Brigitte Bardot","nm0000003","{""(\""Les novices\"",219,5.1,tt0066164)"",""(\""The Bear and the Doll\"",431,6.4,tt0064779)"",""(\""Frenchie King\"",1054,5.3,tt0067637)"",""(\""Rum Runners\"",469,5.6,tt0066857)"",""(\""The Edifying and Joyous Story of Colinot\"",122,4.3,tt0069899)"",""(\""Don Juan (Or If Don Juan Were a Woman)\"",894,5.1,tt0069990)""}","bad",False,1977
"Brigitte Bardot","nm0000003","{""(\""Les novices\"",219,5.1,tt0066164)"",""(\""The Bear and the Doll\"",431,6.4,tt0064779)"",""(\""Frenchie King\"",1054,5.3,tt0067637)"",""(\""Rum Runners\"",469,5.6,tt0066857)"",""(\""The Edifying and Joyous Story of Colinot\"",122,4.3,tt0069899)"",""(\""Don Juan (Or If Don Juan Were a Woman)\"",894,5.1,tt0069990)""}","bad",False,1978
"Ingmar Bergman","nm0000005","{""(\""Cries & Whispers\"",30691,8.1,tt0069467)""}","star",False,1992
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)""}","bad",False,2006
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)""}","bad",True,2007
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)""}","bad",False,2008
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)""}","bad",False,2009
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)"",""(\""All at Sea\"",110,5.7,tt0858500)""}","bad",True,2010
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)"",""(\""All at Sea\"",110,5.7,tt0858500)""}","bad",False,2011
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)"",""(\""All at Sea\"",110,5.7,tt0858500)"",""(\""Ernest & Celestine\"",18793,7.9,tt1816518)"",""(\""The Forger\"",4472,5.4,tt1368858)""}","bad",True,2012
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)"",""(\""All at Sea\"",110,5.7,tt0858500)"",""(\""Ernest & Celestine\"",18793,7.9,tt1816518)"",""(\""The Forger\"",4472,5.4,tt1368858)""}","bad",False,2013
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)"",""(\""All at Sea\"",110,5.7,tt0858500)"",""(\""Ernest & Celestine\"",18793,7.9,tt1816518)"",""(\""The Forger\"",4472,5.4,tt1368858)""}","bad",False,2014
"Brigitte Bardot","nm0000003","{""(\""Les novices\"",219,5.1,tt0066164)"",""(\""The Bear and the Doll\"",431,6.4,tt0064779)"",""(\""Frenchie King\"",1054,5.3,tt0067637)"",""(\""Rum Runners\"",469,5.6,tt0066857)"",""(\""The Edifying and Joyous Story of Colinot\"",122,4.3,tt0069899)"",""(\""Don Juan (Or If Don Juan Were a Woman)\"",894,5.1,tt0069990)""}","bad",False,1979
"Brigitte Bardot","nm0000003","{""(\""Les novices\"",219,5.1,tt0066164)"",""(\""The Bear and the Doll\"",431,6.4,tt0064779)"",""(\""Frenchie King\"",1054,5.3,tt0067637)"",""(\""Rum Runners\"",469,5.6,tt0066857)"",""(\""The Edifying and Joyous Story of Colinot\"",122,4.3,tt0069899)"",""(\""Don Juan (Or If Don Juan Were a Woman)\"",894,5.1,tt0069990)""}","bad",False,1980
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)"",""(\""All at Sea\"",110,5.7,tt0858500)"",""(\""Ernest & Celestine\"",18793,7.9,tt1816518)"",""(\""The Forger\"",4472,5.4,tt1368858)""}","bad",False,2015
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)"",""(\""All at Sea\"",110,5.7,tt0858500)"",""(\""Ernest & Celestine\"",18793,7.9,tt1816518)"",""(\""The Forger\"",4472,5.4,tt1368858)""}","bad",False,2016
"Lauren Bacall","nm0000002","{""(\""Murder on the Orient Express\"",56620,7.3,tt0071877)"",""(\""The Shootist\"",22409,7.6,tt0075213)"",""(HealtH,693,5.7,tt0079256)"",""(\""The Fan\"",2038,5.8,tt0082362)"",""(\""Mr. North\"",1297,5.9,tt0095665)"",""(\""Appointment with Death\"",4058,6.2,tt0094669)"",""(\""Innocent Victim\"",103,5.9,tt0099846)"",""(Misery,186886,7.8,tt0100157)"",""(\""A Star for Two\"",227,5.5,tt0166817)"",""(\""All I Want for Christmas\"",4564,6,tt0101301)"",""(\""Ready to Wear\"",14444,5.2,tt0110907)"",""(\""The Mirror Has Two Faces\"",16564,6.7,tt0117057)"",""(\""My Fellow Americans\"",14178,6.5,tt0117119)"",""(\""Le jour et la nuit\"",1014,1.6,tt0119418)"",""(Diamonds,1493,5.5,tt0167423)"",""(\""Madeline: Lost in Paris\"",396,6.1,tt0272183)"",""(\""The Venice Project\"",129,5.7,tt0211719)"",""(\""Presence of Mind\"",540,5.5,tt0211577)"",""(Dogville,139108,8,tt0276919)"",""(\""Howl's Moving Castle\"",340480,8.2,tt0347149)"",""(Birth,34949,6.1,tt0337876)"",""(Manderlay,22622,7.3,tt0342735)"",""(\""These Foolish Things\"",358,5.6,tt0439848)"",""(\""The Walker\"",5256,5.8,tt0783608)"",""(\""All at Sea\"",110,5.7,tt0858500)"",""(\""Ernest & Celestine\"",18793,7.9,tt1816518)"",""(\""The Forger\"",4472,5.4,tt1368858)""}","bad",False,2017
